Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:24,1,8002BBD50,1,8002BBD50,17817.57,US Dollar,17817.57,US Dollar,Reinvestment,0
2022/09/01 00:16,1,8002BBDF0,1,8002BBDF0,59942.44,US Dollar,59942.44,US Dollar,Reinvestment,0
2022/09/01 00:02,1,8002BBF80,1,8002BBF80,35945.97,US Dollar,35945.97,US Dollar,Reinvestment,0
2022/09/01 00:25,1394,8002BC1F0,1394,8002BC1F0,420.41,US Dollar,420.41,US Dollar,Reinvestment,0
2022/09/01 00:26,3258,8002BC290,3258,8002BC290,2304.5,US Dollar,2304.5,US Dollar,Reinvestment,0
2022/09/01 00:21,20,8002BC330,20,8002BC330,874.55,US Dollar,874.55,US Dollar,Reinvestment,0
2022/09/01 00:01,1231,800297080,1231,800297080,17.7,US Dollar,17.7,US Dollar,Reinvestment,0
2022/09/01 00:01,394,8002B7F20,394,8002B7F20,3.47,US Dollar,3.47,US Dollar,Reinvestment,0
2022/09/01 00:25,1,8002B8AD0,1,8002B8AD0,9.12,US Dollar,9.12,US Dollar,Reinvestment,0
2022/09/01 00:27,11,8002B8C60,11,8002B8C60,20.91,US Dollar,20.91,US Dollar,Reinvestment,0
2022/09/01 00:27,224,8002BA3F0,224,8002BA3F0,12.34,US Dollar,12.34,US Dollar,Reinvestment,0
2022/09/01 00:29,1,8002BBDF0,1,8002BBDF0,6.45,US Dollar,6.45,US Dollar,Reinvestment,0
2022/09/01 00:07,12,8001C7030,11,8002BED80,240.77,US Dollar,240.77,US Dollar,Cheque,0
2022/09/01 00:17,12,8001C7030,11,8002BED80,447.01,US Dollar,447.01,US Dollar,Credit Card,0
2022/09/01 00:05,11,8002BED80,11,8002BED80,4.89,US Dollar,4.89,US Dollar,Reinvestment,0
2022/09/01 00:11,20,8002BF660,20,8002BF660,11.84,US Dollar,11.84,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8002C0320,12,8002C0320,3375.84,US Dollar,3375.84,US Dollar,Reinvestment,0
2022/09/01 00:05,20,8002C0BD0,20,8002C0BD0,4.61,US Dollar,4.61,US Dollar,Reinvestment,0
2022/09/01 00:12,12,8002C0C20,12,8002C0C20,20.64,US Dollar,20.64,US Dollar,Reinvestment,0
2022/09/01 00:08,1231,8002C1680,1231,8002C1680,6.24,US Dollar,6.24,US Dollar,Reinvestment,0
2022/09/01 00:11,1422,8002C3240,1422,8002C3240,181345.09,US Dollar,181345.09,US Dollar,Reinvestment,0
2022/09/01 00:12,12,8002C32E0,8801,805135A70,38.64,US Dollar,38.64,US Dollar,Credit Card,0
2022/09/01 00:28,1,800221C20,1291,8001F2EE0,2361266.98,US Dollar,2361266.98,US Dollar,Cheque,0
2022/09/01 00:27,1,800221C20,1291,8001F2EE0,20570.39,US Dollar,20570.39,US Dollar,Credit Card,0
2022/09/01 00:07,1,800221C20,1291,8001F2EE0,1178460.39,US Dollar,1178460.39,US Dollar,ACH,0
2022/09/01 00:00,1,800221C20,1291,8001F2EE0,229444.34,US Dollar,229444.34,US Dollar,Wire,0
2022/09/01 00:14,3221,8002C4750,3221,8002C4750,18455.24,US Dollar,18455.24,US Dollar,Reinvestment,0
2022/09/01 00:07,349,8002C50A0,349,8002C50A0,11.44,US Dollar,11.44,US Dollar,Reinvestment,0
2022/09/01 00:26,1394,8002C90C0,1394,8002C90C0,169160.75,US Dollar,169160.75,US Dollar,Reinvestment,0
2022/09/01 00:23,1394,8002CA620,1394,8002CA620,1967.43,US Dollar,1967.43,US Dollar,Reinvestment,0
2022/09/01 00:15,1217,8002C9F10,1217,8002C9F10,17.92,US Dollar,17.92,US Dollar,Reinvestment,0
2022/09/01 00:01,20,8002CBEA0,12,8002CBEF0,15958217,US Dollar,15958217,US Dollar,Cheque,0
2022/09/01 00:22,20,8002CBEA0,20,8002CBEA0,16.43,US Dollar,16.43,US Dollar,Reinvestment,0
2022/09/01 00:19,12,8002CBEF0,12,8006CBB60,158.08,US Dollar,158.08,US Dollar,Credit Card,0
2022/09/01 00:28,11,8002CCA00,11,8002CCA00,29550.01,US Dollar,29550.01,US Dollar,Reinvestment,0
2022/09/01 00:07,70,10042B660,20,8002CDFB0,2182.36,US Dollar,2182.36,US Dollar,Cheque,0
2022/09/01 00:08,70,10042B660,20,8002CDFB0,5397.48,US Dollar,5397.48,US Dollar,Cash,0
2022/09/01 00:04,20,8002CDFB0,20,8002CDFB0,19.86,US Dollar,19.86,US Dollar,Reinvestment,0
2022/09/01 00:27,1422,8002CF660,1422,8002CF660,267638.91,US Dollar,267638.91,US Dollar,Reinvestment,0
2022/09/01 00:13,1422,8002CF660,1422,8002CF660,19.67,US Dollar,19.67,US Dollar,Reinvestment,0
2022/09/01 00:25,1291,8002D0DA0,1291,8002D0DA0,208994.56,US Dollar,208994.56,US Dollar,Reinvestment,0
2022/09/01 00:16,11,8002D1E20,11,8002D1E20,4555991.59,US Dollar,4555991.59,US Dollar,Reinvestment,0
2022/09/01 00:11,1231,800174FE0,12,8002D2C80,491.46,US Dollar,491.46,US Dollar,Cheque,0
2022/09/01 00:11,1231,800174FE0,12,8002D2C80,580.91,US Dollar,580.91,US Dollar,Credit Card,0
2022/09/01 00:21,1,8002D33E0,1,8002D33E0,4698163.32,US Dollar,4698163.32,US Dollar,Reinvestment,0
2022/09/01 00:03,394,8002330A0,1,8002D33E0,4012.91,US Dollar,4012.91,US Dollar,Cheque,0
2022/09/01 00:17,394,8002330A0,1,8002D33E0,11429.54,US Dollar,11429.54,US Dollar,Credit Card,0
2022/09/01 00:15,394,8002CFC90,20,8002C6DE0,1672027,US Dollar,1672027,US Dollar,ACH,0
2022/09/01 00:21,20,8002C74F0,20,8002C74F0,47230.58,US Dollar,47230.58,US Dollar,Reinvestment,0
2022/09/01 00:21,3245,8002C7680,3245,8002C7680,9165.28,US Dollar,9165.28,US Dollar,Reinvestment,0
2022/09/01 00:23,349,8002C7A90,349,8002C7A90,1101.72,US Dollar,1101.72,US Dollar,Reinvestment,0
2022/09/01 00:26,3242,8002C7B80,3242,8002C7B80,4038.57,US Dollar,4038.57,US Dollar,Reinvestment,0
2022/09/01 00:02,3256,8002C7D60,3256,8002C7D60,1705.55,US Dollar,1705.55,US Dollar,Reinvestment,0
2022/09/01 00:09,349,8002C7FE0,349,8002C7FE0,15090.05,US Dollar,15090.05,US Dollar,Reinvestment,0
2022/09/01 00:15,349,8002C8350,349,8002C8350,3985.33,US Dollar,3985.33,US Dollar,Reinvestment,0
2022/09/01 00:19,3441,8002C83F0,3441,8002C83F0,12588.97,US Dollar,12588.97,US Dollar,Reinvestment,0
2022/09/01 00:18,3266,8002C8620,20,8002D38D0,136.12,US Dollar,136.12,US Dollar,ACH,0
2022/09/01 00:29,1291,8002C9740,1291,8002C9740,2611.95,US Dollar,2611.95,US Dollar,Reinvestment,0
2022/09/01 00:24,1394,8002CAE40,1394,8002CAE40,3181.68,US Dollar,3181.68,US Dollar,Reinvestment,0
2022/09/01 00:22,3365,8002CAE90,3365,8002CAE90,635.03,US Dollar,635.03,US Dollar,Reinvestment,0
2022/09/01 00:10,3208,8002CAEE0,3208,8002CAEE0,39223.5,US Dollar,39223.5,US Dollar,Reinvestment,0
2022/09/01 00:07,394,8002CB500,394,8002CB500,49856.91,US Dollar,49856.91,US Dollar,Reinvestment,0
2022/09/01 00:11,3242,8002CC720,3242,8002CC720,14146.14,US Dollar,14146.14,US Dollar,Reinvestment,0
2022/09/01 00:04,12,8002CD100,12,8002CD100,22469.17,US Dollar,22469.17,US Dollar,Reinvestment,0
2022/09/01 00:11,3441,8002CD1A0,3441,8002CD1A0,16384.37,US Dollar,16384.37,US Dollar,Reinvestment,0
2022/09/01 00:24,3374,8002CD380,3374,8002CD380,702.56,US Dollar,702.56,US Dollar,Reinvestment,0
2022/09/01 00:04,224,8002CD650,224,8002CD650,49808.06,US Dollar,49808.06,US Dollar,Reinvestment,0
2022/09/01 00:10,3414,8002CE610,3414,8002CE610,9886.5,US Dollar,9886.5,US Dollar,Reinvestment,0
2022/09/01 00:26,3381,8002CF0B0,3381,8002CF0B0,7129.13,US Dollar,7129.13,US Dollar,Reinvestment,0
2022/09/01 00:14,3442,8002D0A10,3442,8002D0A10,7362.67,US Dollar,7362.67,US Dollar,Reinvestment,0
2022/09/01 00:06,1394,8002D1180,1394,8002D1180,16936.53,US Dollar,16936.53,US Dollar,Reinvestment,0
2022/09/01 00:04,3518,8002D16B0,3518,8002D16B0,20584.62,US Dollar,20584.62,US Dollar,Reinvestment,0
2022/09/01 00:07,1394,8002D2E80,1394,8002D2E80,10539.66,US Dollar,10539.66,US Dollar,Reinvestment,0
2022/09/01 00:16,12,8001DF6A0,1,8002CAD00,2056.29,US Dollar,2056.29,US Dollar,Credit Card,0
2022/09/01 00:02,11,8002C6D40,11,8002C6D40,3.84,US Dollar,3.84,US Dollar,Reinvestment,0
2022/09/01 00:19,20,8002C6DE0,28393,8057E7BD0,51.67,US Dollar,51.67,US Dollar,Credit Card,0
2022/09/01 00:27,349,8002C7A90,349,8002C7A90,20.44,US Dollar,20.44,US Dollar,Reinvestment,0
2022/09/01 00:10,349,8002C7FE0,349,8002C7FE0,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
2022/09/01 00:09,1291,8002C9740,1291,8002C9740,19.99,US Dollar,19.99,US Dollar,Reinvestment,0
2022/09/01 00:28,1394,8002CAE40,1394,8002CAE40,13.96,US Dollar,13.96,US Dollar,Reinvestment,0
2022/09/01 00:21,349,8002CD010,349,8002CD010,6.38,US Dollar,6.38,US Dollar,Reinvestment,0
2022/09/01 00:11,12,8002CD100,12,8002CD100,4.58,US Dollar,4.58,US Dollar,Reinvestment,0
2022/09/01 00:26,1422,8002CE4A0,113213,8088AA300,42.59,US Dollar,42.59,US Dollar,Credit Card,0
2022/09/01 00:13,11,8002D0BA0,11,8002D0BA0,22.45,US Dollar,22.45,US Dollar,Reinvestment,0
2022/09/01 00:18,349,8002D1B90,349,8002D1B90,13.12,US Dollar,13.12,US Dollar,Reinvestment,0
2022/09/01 00:07,1291,8002D27C0,1291,8002D27C0,3.45,US Dollar,3.45,US Dollar,Reinvestment,0
2022/09/01 00:17,1394,8002D2E80,1394,8002D2E80,4.8,US Dollar,4.8,US Dollar,Reinvestment,0
2022/09/01 00:08,3368,8002C3C60,3368,8002C3C60,1267.77,US Dollar,1267.77,US Dollar,Reinvestment,0
2022/09/01 00:15,3208,8002C4250,12,8002D8CE0,1223.02,US Dollar,1223.02,US Dollar,ACH,0
2022/09/01 00:05,3368,8002C43E0,3368,8002C43E0,3654.06,US Dollar,3654.06,US Dollar,Reinvestment,0
2022/09/01 00:02,349,8002C4430,349,8002C4430,3657.22,US Dollar,3657.22,US Dollar,Reinvestment,0
2022/09/01 00:26,1291,8002C4480,1291,8002C4480,110341.86,US Dollar,110341.86,US Dollar,Reinvestment,0
2022/09/01 00:29,20,8002D8880,20,8002D8880,20894.47,US Dollar,20894.47,US Dollar,Reinvestment,0
2022/09/01 00:07,3307,8002D8BA0,3307,8002D8BA0,116.98,US Dollar,116.98,US Dollar,Reinvestment,0
2022/09/01 00:17,3512,8002D8D30,3512,8002D8D30,334.11,US Dollar,334.11,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,8002C2E00,1291,8002C2E00,7.69,US Dollar,7.69,US Dollar,Reinvestment,0
2022/09/01 00:05,1231,8002C3D00,13821,8079DD7E0,129.78,US Dollar,129.78,US Dollar,Credit Card,0
2022/09/01 00:11,1422,8002C3E40,1422,8002C3E40,19.43,US Dollar,19.43,US Dollar,Reinvestment,0
2022/09/01 00:22,1291,8002C4480,1291,8002C4480,15.91,US Dollar,15.91,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8002D8CE0,12,8002D8CE0,4.93,US Dollar,4.93,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,8002DA5C0,1231,8002DA5C0,2703.42,US Dollar,2703.42,US Dollar,Reinvestment,0
2022/09/01 00:23,349,8002DB0A0,349,8002DB0A0,1585.8,US Dollar,1585.8,US Dollar,Reinvestment,0
2022/09/01 00:27,531,8002DB7B0,531,8002DB7B0,611840.52,US Dollar,611840.52,US Dollar,Reinvestment,0
2022/09/01 00:10,394,8002DBCA0,394,8002DBCA0,2172.18,US Dollar,2172.18,US Dollar,Reinvestment,0
2022/09/01 00:15,3394,8002DBDE0,394,8002DBCA0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:07,1217,8002DB050,232406,80EB62280,8.11,US Dollar,8.11,US Dollar,Credit Card,0
2022/09/01 00:11,1217,8002DB190,212730,80B98F950,113.86,US Dollar,113.86,US Dollar,Credit Card,0
2022/09/01 00:16,20,8002DB1E0,20,8002DB1E0,18.79,US Dollar,18.79,US Dollar,Reinvestment,0
2022/09/01 00:16,20,8002DCA30,20,8002DCA30,11.67,US Dollar,11.67,US Dollar,Reinvestment,0
2022/09/01 00:08,394,8002DD320,394,8002DD320,19.27,US Dollar,19.27,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,8002DD7A0,1231,8002DD7A0,5125.22,US Dollar,5125.22,US Dollar,Reinvestment,0
2022/09/01 00:09,1231,8002DF0D0,1231,8002DF0D0,418.96,US Dollar,418.96,US Dollar,Reinvestment,0
2022/09/01 00:20,1231,8002DF0D0,1231,8002DF0D0,10.14,US Dollar,10.14,US Dollar,Reinvestment,0
2022/09/01 00:14,394,8002DEE90,394,8002DEE90,560675.75,US Dollar,560675.75,US Dollar,Reinvestment,0
2022/09/01 00:29,394,8002DEE90,394,8002DEE90,14.55,US Dollar,14.55,US Dollar,Reinvestment,0
2022/09/01 00:17,224,80020000000000,224,80020000000000,13866.19,US Dollar,13866.19,US Dollar,Reinvestment,0
2022/09/01 00:03,20,8002E0FE0,20,8002E0FE0,22039.45,US Dollar,22039.45,US Dollar,Reinvestment,0
2022/09/01 00:21,20,8002E0FE0,20,8002E0FE0,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
2022/09/01 00:04,394,8002C2940,394,8002C2940,1922.2,US Dollar,1922.2,US Dollar,Reinvestment,0
2022/09/01 00:04,20,8002DA2B0,20,8002DA2B0,345.56,US Dollar,345.56,US Dollar,Reinvestment,0
2022/09/01 00:01,3258,8002DAB30,3258,8002DAB30,169.55,US Dollar,169.55,US Dollar,Reinvestment,0
2022/09/01 00:19,1422,8002DACC0,1422,8002DACC0,938.05,US Dollar,938.05,US Dollar,Reinvestment,0
2022/09/01 00:25,349,8002DDA90,349,8002DDA90,4469.13,US Dollar,4469.13,US Dollar,Reinvestment,0
2022/09/01 00:25,3412,8002DE980,20,8002DFD20,0.01,US Dollar,0.01,US Dollar,Cash,0
2022/09/01 00:24,1217,8002DEA20,1217,8002DEA20,19193.93,US Dollar,19193.93,US Dollar,Reinvestment,0
2022/09/01 00:15,3521,8002DEA70,3521,8002DEA70,6166.06,US Dollar,6166.06,US Dollar,Reinvestment,0
2022/09/01 00:17,3365,8002DFC80,3365,8002DFC80,1354.61,US Dollar,1354.61,US Dollar,Reinvestment,0
2022/09/01 00:11,1291,8002E03C0,1291,8002E03C0,3323.12,US Dollar,3323.12,US Dollar,Reinvestment,0
2022/09/01 00:29,3522,8002E13E0,224,8002E2070,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:21,1291,8002E1D50,1291,8002E1D50,2025.81,US Dollar,2025.81,US Dollar,Reinvestment,0
2022/09/01 00:17,531,8002E1E90,531,8002E1E90,19067.55,US Dollar,19067.55,US Dollar,Reinvestment,0
2022/09/01 00:16,224,8002E2070,224,8002E2070,7527.01,US Dollar,7527.01,US Dollar,Reinvestment,0
2022/09/01 00:21,3523,8002E21B0,1422,8002DAD10,7814.96,US Dollar,7814.96,US Dollar,ACH,0
2022/09/01 00:14,1231,8002E1390,1231,8002E1390,16.31,US Dollar,16.31,US Dollar,Reinvestment,0
2022/09/01 00:26,224,8002E1CB0,224,8002E1CB0,7.5,US Dollar,7.5,US Dollar,Reinvestment,0
2022/09/01 00:14,1291,8002E1D50,1291,8002E1D50,17.72,US Dollar,17.72,US Dollar,Reinvestment,0
2022/09/01 00:09,224,8002E2070,224,8002E2070,17.79,US Dollar,17.79,US Dollar,Reinvestment,0
2022/09/01 00:15,531,8002E2420,531,8002E2420,20.06,US Dollar,20.06,US Dollar,Reinvestment,0
2022/09/01 00:12,531,8002E52D0,531,8002E52D0,1136883.84,US Dollar,1136883.84,US Dollar,Reinvestment,0
2022/09/01 00:24,3442,8002E54B0,3442,8002E54B0,2060.11,US Dollar,2060.11,US Dollar,Reinvestment,0
2022/09/01 00:12,11,8002E5820,11,8002E5820,1722.65,US Dollar,1722.65,US Dollar,Reinvestment,0
2022/09/01 00:06,531,8002E52D0,531,8002E52D0,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
2022/09/01 00:25,1422,8002E5780,1422,8002E5780,22.24,US Dollar,22.24,US Dollar,Reinvestment,0
2022/09/01 00:16,1231,8002197,1,8002E6370,34086.65,US Dollar,34086.65,US Dollar,Cheque,0
2022/09/01 00:08,1422,8002E6870,1422,8002E6870,296927.17,US Dollar,296927.17,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,800219A50,1422,8002E6870,9526.36,US Dollar,9526.36,US Dollar,Cheque,0
2022/09/01 00:20,1291,800219A50,1422,8002E6870,28007.13,US Dollar,28007.13,US Dollar,Cash,0
2022/09/01 00:19,20,8002C00E0,20,8002C00E0,6031275.28,US Dollar,6031275.28,US Dollar,Reinvestment,0
2022/09/01 00:19,3339,8002C09E0,224,8002C1130,1015.68,US Dollar,1015.68,US Dollar,ACH,0
2022/09/01 00:20,11,8002C0F00,11,8002C0F00,10452.62,US Dollar,10452.62,US Dollar,Reinvestment,0
2022/09/01 00:13,224,8002C1130,224,8002C1130,747.7,US Dollar,747.7,US Dollar,Reinvestment,0
2022/09/01 00:03,20,8002C1180,20,8002C1180,5939.83,US Dollar,5939.83,US Dollar,Reinvestment,0
2022/09/01 00:15,3396,8002E4EB0,3396,8002E4EB0,1398.47,US Dollar,1398.47,US Dollar,Reinvestment,0
2022/09/01 00:19,11,8002C0F00,1217,8002E4FF0,5448301.6,US Dollar,5448301.6,US Dollar,Cheque,0
2022/09/01 00:29,11,8002E5F50,11,8002E5F50,16054.77,US Dollar,16054.77,US Dollar,Reinvestment,0
2022/09/01 00:25,3252,8002E5FA0,3252,8002E5FA0,400.21,US Dollar,400.21,US Dollar,Reinvestment,0
2022/09/01 00:04,3232,8002E5FF0,3232,8002E5FF0,12203.18,US Dollar,12203.18,US Dollar,Reinvestment,0
2022/09/01 00:13,1394,8001FED80,1394,8001FED80,3299.71,US Dollar,3299.71,US Dollar,Reinvestment,0
2022/09/01 00:12,20,800225780,11,8002E5F50,2030.25,US Dollar,2030.25,US Dollar,Cheque,0
2022/09/01 00:15,70,10042B660,20,8002C1180,4565.63,US Dollar,4565.63,US Dollar,Cheque,0
2022/09/01 00:21,70,10042B660,20,8002C1180,7811.27,US Dollar,7811.27,US Dollar,Cash,0
2022/09/01 00:10,394,8002C1040,394,8002C1040,13.42,US Dollar,13.42,US Dollar,Reinvestment,0
2022/09/01 00:22,1217,8002E4FF0,22595,80CEEA800,162.39,US Dollar,162.39,US Dollar,Credit Card,0
2022/09/01 00:02,11,8002E5F50,11,8002E5F50,12.98,US Dollar,12.98,US Dollar,Reinvestment,0
2022/09/01 00:19,1231,8002E6F50,212518,8142A39F0,21.16,US Dollar,21.16,US Dollar,Credit Card,0
2022/09/01 00:22,1217,8002BFB80,1217,8002BFB80,106902.27,US Dollar,106902.27,US Dollar,Reinvestment,0
2022/09/01 00:09,394,8002E8910,394,8002E8910,1464174.58,US Dollar,1464174.58,US Dollar,Reinvestment,0
2022/09/01 00:04,1231,8002E9080,1231,8002E9080,4451748.87,US Dollar,4451748.87,US Dollar,Reinvestment,0
2022/09/01 00:18,1231,8002E9080,1231,8002E9080,6.13,US Dollar,6.13,US Dollar,Reinvestment,0
2022/09/01 00:00,12,80024B6F0,349,8002E9530,9307.49,US Dollar,9307.49,US Dollar,Cheque,0
2022/09/01 00:20,1217,800196D30,349,8002EA200,10397.08,US Dollar,10397.08,US Dollar,Cheque,0
2022/09/01 00:22,1217,800196D30,349,8002EA200,16526.17,US Dollar,16526.17,US Dollar,Credit Card,0
2022/09/01 00:14,1217,800196D30,349,8002EA200,6660.86,US Dollar,6660.86,US Dollar,ACH,0
2022/09/01 00:17,1217,800196D30,349,8002EA200,8161.89,US Dollar,8161.89,US Dollar,Wire,0
2022/09/01 00:22,70,10042B660,1291,8002EA9C0,174578.37,US Dollar,174578.37,US Dollar,Cheque,0
2022/09/01 00:15,1291,8002EA9C0,1291,8002EA9C0,10.52,US Dollar,10.52,US Dollar,Reinvestment,0
2022/09/01 00:14,20,8002EAF30,20,8002EAF30,54336.32,US Dollar,54336.32,US Dollar,Reinvestment,0
2022/09/01 00:22,531,8002EC840,531,8002EC840,11564.05,US Dollar,11564.05,US Dollar,Reinvestment,0
2022/09/01 00:04,1394,8002ECA10,1394,8002ECA10,540477.72,US Dollar,540477.72,US Dollar,Reinvestment,0
2022/09/01 00:16,70,10042B660,224,8002ECF00,4955.94,US Dollar,4955.94,US Dollar,Cheque,0
2022/09/01 00:16,70,10042B660,224,8002ECF00,1176.42,US Dollar,1176.42,US Dollar,Credit Card,0
2022/09/01 00:12,1291,8002ED990,1291,8002ED990,11827.84,US Dollar,11827.84,US Dollar,Reinvestment,0
2022/09/01 00:15,1291,8002EDD80,1291,8002EDD80,3.06,US Dollar,3.06,US Dollar,Reinvestment,0
2022/09/01 00:18,1,800188F60,1,800188F60,241404.04,US Dollar,241404.04,US Dollar,Reinvestment,0
2022/09/01 00:09,1422,8002EEE50,1422,8002EEE50,3.56,US Dollar,3.56,US Dollar,Reinvestment,0
2022/09/01 00:19,394,8002F0280,394,8002F0280,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
2022/09/01 00:21,20,80013AD80,11,8002F0750,1628146.37,US Dollar,1628146.37,US Dollar,Cheque,0
2022/09/01 00:29,11,8002F0750,11,8002F0750,17.77,US Dollar,17.77,US Dollar,Reinvestment,0
2022/09/01 00:00,12,800134F30,11,8002F1DD0,69.03,US Dollar,69.03,US Dollar,Cheque,0
2022/09/01 00:04,12,800134F30,11,8002F1DD0,72.35,US Dollar,72.35,US Dollar,Cash,0
2022/09/01 00:25,12,800134F30,11,8002F1DD0,55.34,US Dollar,55.34,US Dollar,ACH,0
2022/09/01 00:28,70,10042B660,224,8002F1750,545394.37,US Dollar,545394.37,US Dollar,Cheque,0
2022/09/01 00:26,70,10042B660,224,8002F1750,265315.95,US Dollar,265315.95,US Dollar,Cash,0
2022/09/01 00:01,20,8002F3700,20,8002F3700,224441.64,US Dollar,224441.64,US Dollar,Reinvestment,0
2022/09/01 00:29,20,8002F3700,11,8002F37F0,136557626,US Dollar,136557626,US Dollar,Cheque,0
2022/09/01 00:16,11,8002F37F0,143569,8160637D0,56.84,US Dollar,56.84,US Dollar,Credit Card,0
2022/09/01 00:21,531,8002F3DB0,531,8002F3DB0,145274.3,US Dollar,145274.3,US Dollar,Reinvestment,0
2022/09/01 00:23,1394,8002F4970,1394,8002F4970,123534.23,US Dollar,123534.23,US Dollar,Reinvestment,0
2022/09/01 00:13,11,8002F5380,11,8002F5380,425544.93,US Dollar,425544.93,US Dollar,Reinvestment,0
2022/09/01 00:02,1231,8001578C0,11,8002F5380,16476.04,US Dollar,16476.04,US Dollar,Credit Card,0
2022/09/01 00:16,1217,8002F59A0,1217,8002F59A0,43841.29,US Dollar,43841.29,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,8002F5DE0,1422,8002F5DE0,402027.25,US Dollar,402027.25,US Dollar,Reinvestment,0
2022/09/01 00:24,394,8002F55D0,394,8002F55D0,8.44,US Dollar,8.44,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8002F56C0,1,8002F56C0,11.12,US Dollar,11.12,US Dollar,Reinvestment,0
2022/09/01 00:23,349,8002F7290,349,8002F7290,2693019.51,US Dollar,2693019.51,US Dollar,Reinvestment,0
2022/09/01 00:19,349,8002F7290,349,8002F7290,7.07,US Dollar,7.07,US Dollar,Reinvestment,0
2022/09/01 00:06,11,8002F6F60,11,8002F6F60,1633781.37,US Dollar,1633781.37,US Dollar,Reinvestment,0
2022/09/01 00:02,224,8002F75F0,224,8002F75F0,6287.79,US Dollar,6287.79,US Dollar,Reinvestment,0
2022/09/01 00:19,11,8002F6F60,11,8002F6F60,23.55,US Dollar,23.55,US Dollar,Reinvestment,0
2022/09/01 00:15,224,8002F75F0,224,8002F75F0,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,8002F8E20,1291,8002F8E20,5.36,US Dollar,5.36,US Dollar,Reinvestment,0
2022/09/01 00:29,1394,8002F95A0,1394,8002F95A0,18.4,US Dollar,18.4,US Dollar,Reinvestment,0
2022/09/01 00:17,224,8002FA2A0,224,8002FA2A0,569413.67,US Dollar,569413.67,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8002FB030,1,8002FB030,14213560.1,US Dollar,14213560.1,US Dollar,Reinvestment,0
2022/09/01 00:26,11,8002FB580,11,8002FB580,742.51,US Dollar,742.51,US Dollar,Reinvestment,0
2022/09/01 00:11,3295,8002FBA70,3295,8002FBA70,2302.27,US Dollar,2302.27,US Dollar,Reinvestment,0
2022/09/01 00:29,1422,8002FC550,1422,8002FC550,256529.85,US Dollar,256529.85,US Dollar,Reinvestment,0
2022/09/01 00:21,3235,8002FC5F0,1291,8002FC730,14823.94,US Dollar,14823.94,US Dollar,Cheque,0
2022/09/01 00:11,1231,8002FC6E0,1231,8002FC6E0,6235.38,US Dollar,6235.38,US Dollar,Reinvestment,0
2022/09/01 00:14,349,8002FC780,349,8002FC780,2702.94,US Dollar,2702.94,US Dollar,Reinvestment,0
2022/09/01 00:08,1422,8002FC550,1422,8002FC550,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
2022/09/01 00:22,1231,8002FC5A0,1231,8002FC5A0,19.34,US Dollar,19.34,US Dollar,Reinvestment,0
2022/09/01 00:08,1394,8002B7070,1394,8002B7070,139929.79,US Dollar,139929.79,US Dollar,Reinvestment,0
2022/09/01 00:07,1231,8002FE210,1231,8002FE210,12.35,US Dollar,12.35,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8002FE790,20,8002FE790,396194.31,US Dollar,396194.31,US Dollar,Reinvestment,0
2022/09/01 00:22,1231,8002FECB0,1231,8002FECB0,211161.32,US Dollar,211161.32,US Dollar,Reinvestment,0
2022/09/01 00:20,20,8001B9370,224,8002FFE60,206302.29,US Dollar,206302.29,US Dollar,Cheque,0
2022/09/01 00:27,20,8001B9370,224,8002FFE60,4512.22,US Dollar,4512.22,US Dollar,Credit Card,0
2022/09/01 00:29,224,8002FFE60,224,8002FFE60,16.84,US Dollar,16.84,US Dollar,Reinvestment,0
2022/09/01 00:25,1217,8003000000000000,1217,8003000000000000,664.03,US Dollar,664.03,US Dollar,Reinvestment,0
2022/09/01 00:15,20,800295B30,20,800295B30,7797976.13,US Dollar,7797976.13,US Dollar,Reinvestment,0
2022/09/01 00:11,3245,800295DA0,1291,8002EB680,27563.5,US Dollar,27563.5,US Dollar,ACH,0
